mean;std;skew;kurt;RMS;crest;freq_peak;shan;perm;temp;tohn/hour
0.007057472;0.819692775;-0.021813188;-1.336685007;0.81971496;0.46786634;262.0052401;12.43068623;1.054318642;23.97;1.58
0.001791415;0.763967974;-0.028088411;-1.27115381;0.763962435;0.46201006;262.0052401;12.9746044;1.081111667;23.97;1.58
0.001791415;0.763967974;-0.028088411;-1.27115381;0.763962435;0.46201006;262.0052401;12.9746044;1.081111667;23.97;1.58
0.004502014;0.800893315;-0.033844932;-1.292187154;0.80089796;0.468518073;262.0052401;12.59238925;1.062211945;23.97;1.57
0.004502014;0.800893315;-0.033844932;-1.292187154;0.80089796;0.468518073;262.0052401;12.59238925;1.062211945;23.97;1.57
0.007423472;0.821919085;-0.021230792;-1.347988118;0.821944389;0.48181425;264.0052801;12.45867908;1.052955601;23.97;1.57
0.007423472;0.821919085;-0.021230792;-1.347988118;0.821944389;0.48181425;264.0052801;12.45867908;1.052955601;23.97;1.57
0.003751051;0.777696891;-0.030226275;-1.320638068;0.77769816;0.458592654;262.0052401;12.97323404;1.092566224;23.96;1.57
0.003751051;0.777696891;-0.030226275;-1.320638068;0.77769816;0.458592654;262.0052401;12.97323404;1.092566224;23.96;1.57
0.005856738;0.812047991;-0.01961509;-1.320614076;0.81206099;0.464318544;262.0052401;12.52541174;1.045861872;23.96;1.57
0.005856738;0.812047991;-0.01961509;-1.320614076;0.81206099;0.464318544;262.0052401;12.52541174;1.045861872;23.96;1.57
0.004683095;0.819423588;-0.015055404;-1.307708903;0.819428776;0.49550829;264.0052801;12.3556572;1.046857514;23.96;1.57
0.004683095;0.819423588;-0.015055404;-1.307708903;0.819428776;0.49550829;264.0052801;12.3556572;1.046857514;23.96;1.57
0.006142487;0.803109997;-0.031560983;-1.305708754;0.803125455;0.463638071;262.0052401;12.56305286;1.073678547;23.96;1.57
0.006142487;0.803109997;-0.031560983;-1.305708754;0.803125455;0.463638071;262.0052401;12.56305286;1.073678547;23.96;1.57
0.004123423;0.849388661;-0.011233411;-1.393517217;0.849390175;0.494367149;262.0052401;12.01856892;1.004139094;23.97;1.56
0.004123423;0.849388661;-0.011233411;-1.393517217;0.849390175;0.494367149;262.0052401;12.01856892;1.004139094;23.97;1.56
0.001552639;0.766705823;-0.024980766;-1.249392796;0.766699728;0.444710209;264.0052801;12.89085594;1.093636355;23.97;1.56
0.001552639;0.766705823;-0.024980766;-1.249392796;0.766699728;0.444710209;264.0052801;12.89085594;1.093636355;23.97;1.56
0.006341809;0.811107683;-0.005066569;-1.284007542;0.811124364;0.470768244;262.0052401;12.32537698;1.035488975;23.96;1.56
0.006341809;0.811107683;-0.005066569;-1.284007542;0.811124364;0.470768244;262.0052401;12.32537698;1.035488975;23.96;1.56
0.001200495;0.765558155;0.010134635;-1.178229383;0.765551441;0.492622047;262.0052401;12.76034844;1.085686036;23.96;1.56
0.001200495;0.765558155;0.010134635;-1.178229383;0.765551441;0.492622047;262.0052401;12.76034844;1.085686036;23.96;1.56
0.002500834;0.769384019;0.002518576;-1.252331682;0.76938039;0.470066361;262.0052401;12.88646813;1.093217569;23.96;1.56
0.002500834;0.769384019;0.002518576;-1.252331682;0.76938039;0.470066361;262.0052401;12.88646813;1.093217569;23.96;1.56
0.004669044;0.824886975;-0.003404111;-1.330545721;0.82489194;0.498024271;262.0052401;12.20681961;1.028938644;23.96;1.56
0.004669044;0.824886975;-0.003404111;-1.330545721;0.82489194;0.498024271;262.0052401;12.20681961;1.028938644;23.96;1.56
0.004076391;0.833894484;-0.01512473;-1.353343719;0.833896108;0.486390931;262.0052401;12.21276199;1.010202706;23.96;1.56
0.004076391;0.833894484;-0.01512473;-1.353343719;0.833896108;0.486390931;262.0052401;12.21276199;1.010202706;23.96;1.56
0.003850134;0.844823608;0.0029307;-1.431600614;0.844823933;0.473184221;262.0052401;12.44119157;1.050830702;23.96;1.56
0.003850134;0.844823608;0.0029307;-1.431600614;0.844823933;0.473184221;262.0052401;12.44119157;1.050830702;23.96;1.56
-0.001917707;0.825867461;-0.008359129;-1.347418667;0.825861428;0.476858528;262.0052401;12.39492187;1.0415401;23.96;1.57
-0.001917707;0.825867461;-0.008359129;-1.347418667;0.825861428;0.476858528;262.0052401;12.39492187;1.0415401;23.96;1.57
0.003772124;0.81407581;-0.024607756;-1.353797806;0.814076409;0.479631081;262.0052401;12.59323278;1.063219187;23.96;1.57
0.003772124;0.81407581;-0.024607756;-1.353797806;0.814076409;0.479631081;262.0052401;12.59323278;1.063219187;23.96;1.57
0.004928967;0.860909919;-0.013292122;-1.440904574;0.86091542;0.503061609;262.0052401;12.14760694;1.035984317;23.96;1.57
0.004928967;0.860909919;-0.013292122;-1.440904574;0.86091542;0.503061609;262.0052401;12.14760694;1.035984317;23.96;1.57
0.005641832;0.809650553;-0.028658103;-1.343669628;0.809662113;0.490322707;264.0052801;12.56547249;1.053099618;23.96;1.57
0.005641832;0.809650553;-0.028658103;-1.343669628;0.809662113;0.490322707;264.0052801;12.56547249;1.053099618;23.96;1.57
0.003252974;0.771613373;-0.015811997;-1.272982822;0.771612513;0.462514155;262.0052401;12.94632589;1.094320297;23.96;1.58
0.003252974;0.771613373;-0.015811997;-1.272982822;0.771612513;0.462514155;262.0052401;12.94632589;1.094320297;23.96;1.58
0.008816609;0.813636358;-0.031796849;-1.306627567;0.813675989;0.499105825;264.0052801;12.45356896;1.040959064;23.96;1.58
0.008816609;0.813636358;-0.031796849;-1.306627567;0.813675989;0.499105825;264.0052801;12.45356896;1.040959064;23.96;1.58
0.002592692;0.834579639;-0.008093849;-1.428117135;0.83457532;0.466685153;262.0052401;12.60297447;1.063730528;23.96;1.58
0.002592692;0.834579639;-0.008093849;-1.428117135;0.83457532;0.466685153;262.0052401;12.60297447;1.063730528;23.96;1.58
0.008023085;0.818043523;-0.017820253;-1.349378953;0.818074686;0.481222028;262.0052401;12.50045266;1.072806521;23.96;1.58
0.008023085;0.818043523;-0.017820253;-1.349378953;0.818074686;0.481222028;262.0052401;12.50045266;1.072806521;23.96;1.58
0.000915284;0.818554831;-0.005086013;-1.310708406;0.818547157;0.491409466;262.0052401;12.2627878;1.027526152;23.96;1.55
0.000915284;0.818554831;-0.005086013;-1.310708406;0.818547157;0.491409466;262.0052401;12.2627878;1.027526152;23.96;1.55
0.002222183;0.847940378;0.003356744;-1.3991281;0.84793481;0.501948268;262.0052401;12.09033431;1.03783988;23.96;1.55
0.002222183;0.847940378;0.003356744;-1.3991281;0.84793481;0.501948268;262.0052401;12.09033431;1.03783988;23.96;1.55
0.004857857;0.77728951;-0.016502222;-1.275965983;0.777296917;0.475256219;262.0052401;12.81416719;1.097526935;23.96;1.56
0.004857857;0.77728951;-0.016502222;-1.275965983;0.777296917;0.475256219;262.0052401;12.81416719;1.097526935;23.96;1.56
0.006672719;0.839759628;-0.017366121;-1.379913241;0.839777741;0.499344308;262.0052401;12.16563168;1.032301083;23.96;1.56
0.006672719;0.839759628;-0.017366121;-1.379913241;0.839777741;0.499344308;262.0052401;12.16563168;1.032301083;23.96;1.56
0.004790457;0.861669852;-0.023249031;-1.39685174;0.861674551;0.49488571;262.0052401;11.8700746;1.011478225;23.96;1.58
0.004790457;0.861669852;-0.023249031;-1.39685174;0.861674551;0.49488571;262.0052401;11.8700746;1.011478225;23.96;1.58
0.002150331;0.772874364;-0.007366355;-1.184681236;0.772869627;0.433515124;262.0052401;12.62248243;1.067592633;23.96;1.58
0.002150331;0.772874364;-0.007366355;-1.184681236;0.772869627;0.433515124;262.0052401;12.62248243;1.067592633;23.96;1.58
0.002126007;0.793811255;-0.030238912;-1.259372427;0.793806164;0.466756408;262.0052401;12.57006185;1.063544356;23.96;1.58
0.002126007;0.793811255;-0.030238912;-1.259372427;0.793806164;0.466756408;262.0052401;12.57006185;1.063544356;23.96;1.58
0.004963932;0.787332487;-0.028356591;-1.280565943;0.787340261;0.483121857;262.0052401;12.70209773;1.065229298;23.96;1.58
0.004963932;0.787332487;-0.028356591;-1.280565943;0.787340261;0.483121857;262.0052401;12.70209773;1.065229298;23.96;1.58
0.004804407;0.774376029;-0.019700846;-1.182735971;0.774383189;0.464227031;262.0052401;12.6496071;1.066423629;23.96;1.58
0.004804407;0.774376029;-0.019700846;-1.182735971;0.774383189;0.464227031;262.0052401;12.6496071;1.066423629;23.96;1.58
0.005654443;0.759677508;-0.017635029;-1.189649157;0.759690954;0.471111921;262.0052401;12.68774203;1.076128758;23.96;1.58
0.005654443;0.759677508;-0.017635029;-1.189649157;0.759690954;0.471111921;262.0052401;12.68774203;1.076128758;23.96;1.58
0.004164056;0.236921566;-0.259419074;0.348408601;0.236955787;0.403643651;164.0032801;12.45607371;1.561458434;23.86;1.01
0.004164056;0.236921566;-0.259419074;0.348408601;0.236955787;0.403643651;164.0032801;12.45607371;1.561458434;23.86;1.01
-0.000447315;0.252991398;-0.120044087;-0.150757606;0.252989263;0.439576215;166.0033201;12.56076088;1.532463891;23.86;1.01
-0.000447315;0.252991398;-0.120044087;-0.150757606;0.252989263;0.439576215;166.0033201;12.56076088;1.532463891;23.86;1.01
0.001162948;0.238430161;-0.134078511;-0.101592112;0.238430612;0.419694755;164.0032801;12.47626289;1.565007049;23.86;1.01
0.001162948;0.238430161;-0.134078511;-0.101592112;0.238430612;0.419694755;164.0032801;12.47626289;1.565007049;23.86;1.01
0.001495032;0.258592479;-0.095245919;0.104237954;0.258594215;0.459528691;166.0033201;12.58260109;1.56049658;23.86;1.01
0.001495032;0.258592479;-0.095245919;0.104237954;0.258594215;0.459528691;166.0033201;12.58260109;1.56049658;23.86;1.01
-0.001418366;0.247351464;-0.148767486;-0.309702232;0.247353058;0.443844081;164.0032801;12.53343784;1.569780111;23.86;1.01
-0.001418366;0.247351464;-0.148767486;-0.309702232;0.247353058;0.443844081;164.0032801;12.53343784;1.569780111;23.86;1.01
-4.23E-05;0.234150356;-0.139575078;-0.070427683;0.234148019;0.416079613;166.0033201;12.45927412;1.564573963;23.86;1.01
-4.23E-05;0.234150356;-0.139575078;-0.070427683;0.234148019;0.416079613;166.0033201;12.45927412;1.564573963;23.86;1.01
4.03E-05;0.236277424;-0.130183875;-0.26440944;0.236275065;0.415427763;166.0033201;12.47528942;1.559624465;23.86;1.02
4.03E-05;0.236277424;-0.130183875;-0.26440944;0.236275065;0.415427763;166.0033201;12.47528942;1.559624465;23.86;1.02
0.004419422;0.239941154;-0.109931846;-0.096135339;0.239979451;0.436376215;166.0033201;12.49031608;1.559731699;23.86;1.02
0.004419422;0.239941154;-0.109931846;-0.096135339;0.239979451;0.436376215;166.0033201;12.49031608;1.559731699;23.86;1.02
-0.00366523;0.242501541;0.015966624;-0.283361387;0.242526813;0.449988885;166.0033201;12.50790598;1.553703993;23.86;1.01
-0.00366523;0.242501541;0.015966624;-0.283361387;0.242526813;0.449988885;166.0033201;12.50790598;1.553703993;23.86;1.01
0.004291053;0.23684439;-0.201670299;-0.187570717;0.236880891;0.407208629;166.0033201;12.47070865;1.550241214;23.86;1.01
0.004291053;0.23684439;-0.201670299;-0.187570717;0.236880891;0.407208629;166.0033201;12.47070865;1.550241214;23.86;1.01
-0.000124206;0.264094645;-0.096270613;-0.266606684;0.264092033;0.457719622;164.0032801;12.61745727;1.542581475;23.86;1.01
-0.000124206;0.264094645;-0.096270613;-0.266606684;0.264092033;0.457719622;164.0032801;12.61745727;1.542581475;23.86;1.01
-0.002019212;0.245729666;-0.267898528;-0.298298316;0.245735504;0.423821596;166.0033201;12.51255056;1.557512107;23.86;1.01
-0.002019212;0.245729666;-0.267898528;-0.298298316;0.245735504;0.423821596;166.0033201;12.51255056;1.557512107;23.86;1.01
0.0015884;0.256280313;-0.205833059;-0.39886231;0.256282673;0.452288615;166.0033201;12.5754039;1.535727169;23.86;1.02
0.0015884;0.256280313;-0.205833059;-0.39886231;0.256282673;0.452288615;166.0033201;12.5754039;1.535727169;23.86;1.02
0.002874857;0.252403823;-0.093684042;-0.346755452;0.252417671;0.446710874;164.0032801;12.55884039;1.546670288;23.86;1.02
0.002874857;0.252403823;-0.093684042;-0.346755452;0.252417671;0.446710874;164.0032801;12.55884039;1.546670288;23.86;1.02
0.001800578;0.244147073;-0.154219647;-0.221622459;0.244151271;0.448809085;166.0033201;12.51812701;1.553323281;23.86;1.02
0.001800578;0.244147073;-0.154219647;-0.221622459;0.244151271;0.448809085;166.0033201;12.51812701;1.553323281;23.86;1.02
-0.000910241;0.241101837;-0.243871261;-0.197192527;0.241101144;0.434184384;166.0033201;12.50040283;1.569562699;23.86;1.02
-0.000910241;0.241101837;-0.243871261;-0.197192527;0.241101144;0.434184384;166.0033201;12.50040283;1.569562699;23.86;1.02
0.000713968;0.23147679;-0.124245862;-0.288546537;0.231475577;0.422789385;166.0033201;12.4515262;1.561081937;23.86;1.03
0.000713968;0.23147679;-0.124245862;-0.288546537;0.231475577;0.422789385;166.0033201;12.4515262;1.561081937;23.86;1.03
0.001711945;0.240633632;-0.09140441;-0.445473727;0.240637315;0.431486622;164.0032801;12.50080918;1.559333282;23.86;1.03
0.001711945;0.240633632;-0.09140441;-0.445473727;0.240637315;0.431486622;164.0032801;12.50080918;1.559333282;23.86;1.03
-0.002093505;0.226727338;-0.26458003;0.052314182;0.226734736;0.410309939;164.0032801;12.41116228;1.574098493;23.86;1.02
-0.002093505;0.226727338;-0.26458003;0.052314182;0.226734736;0.410309939;164.0032801;12.41116228;1.574098493;23.86;1.02
0.00060768;0.247497098;-0.068375119;0.113157855;0.247495369;0.421934122;164.0032801;12.52739436;1.554816207;23.86;1.02
0.00060768;0.247497098;-0.068375119;0.113157855;0.247495369;0.421934122;164.0032801;12.52739436;1.554816207;23.86;1.02
0.004560778;0.247271064;-0.109613932;-0.123378587;0.247310648;0.449621516;164.0032801;12.53655197;1.555263069;23.86;1.05
0.004560778;0.247271064;-0.109613932;-0.123378587;0.247310648;0.449621516;164.0032801;12.53655197;1.555263069;23.86;1.05
0.001015214;0.231193938;-0.129701524;-0.122713608;0.231193855;0.419850577;166.0033201;12.44475488;1.556584999;23.86;1.05
0.001015214;0.231193938;-0.129701524;-0.122713608;0.231193855;0.419850577;166.0033201;12.44475488;1.556584999;23.86;1.05
0.000614191;0.24172644;-0.215762835;-0.249662766;0.241724803;0.413312997;166.0033201;12.50549435;1.536124735;23.86;1.05
0.000614191;0.24172644;-0.215762835;-0.249662766;0.241724803;0.413312997;166.0033201;12.50549435;1.536124735;23.86;1.05
0.002216122;0.246393356;-0.120791293;-0.211424065;0.246400859;0.433536756;166.0033201;12.53248605;1.544483973;23.86;1.05
0.002216122;0.246393356;-0.120791293;-0.211424065;0.246400859;0.433536756;166.0033201;12.53248605;1.544483973;23.86;1.05
-0.002816101;0.233565143;-0.178556103;-0.231249307;0.233579783;0.406314771;166.0033201;12.45383319;1.551771852;23.87;1.01
-0.002816101;0.233565143;-0.178556103;-0.231249307;0.233579783;0.406314771;166.0033201;12.45383319;1.551771852;23.87;1.01
0.001595839;0.233718535;-0.190708706;0.002737821;0.233721646;0.425134288;166.0033201;12.45068352;1.567527751;23.87;1.01
0.001595839;0.233718535;-0.190708706;0.002737821;0.233721646;0.425134288;166.0033201;12.45068352;1.567527751;23.87;1.01
0.002090405;0.249874414;-0.235767558;0.038184048;0.249880659;0.450604157;164.0032801;12.54364921;1.559382929;23.87;1.04
0.002090405;0.249874414;-0.235767558;0.038184048;0.249880659;0.450604157;164.0032801;12.54364921;1.559382929;23.87;1.04
-0.003470424;0.244415393;-0.16261781;-0.15428594;0.244437585;0.423650313;164.0032801;12.51424189;1.5363381;23.87;1.04
-0.003470424;0.244415393;-0.16261781;-0.15428594;0.244437585;0.423650313;164.0032801;12.51424189;1.5363381;23.87;1.04
0.004600832;0.247851675;-0.179155626;-0.285592814;0.247891896;0.44403173;166.0033201;12.53970149;1.549583882;23.87;1.04
0.004600832;0.247851675;-0.179155626;-0.285592814;0.247891896;0.44403173;166.0033201;12.53970149;1.549583882;23.87;1.04
-0.002914669;0.246266283;-0.182170151;-0.324122853;0.246281068;0.435730227;166.0033201;12.52231209;1.553824584;23.87;1.04
-0.002914669;0.246266283;-0.182170151;-0.324122853;0.246281068;0.435730227;166.0033201;12.52231209;1.553824584;23.87;1.04
0.001665188;0.244245518;-0.305526286;0.110759105;0.244248752;0.427057847;166.0033201;12.50387008;1.561327324;23.87;1.02
0.001665188;0.244245518;-0.305526286;0.110759105;0.244248752;0.427057847;166.0033201;12.50387008;1.561327324;23.87;1.02
0.001333776;0.231329168;-0.243260176;-0.172801664;0.2313307;0.401009848;166.0033201;12.44651413;1.547827494;23.87;1.02
0.001333776;0.231329168;-0.243260176;-0.172801664;0.2313307;0.401009848;166.0033201;12.44651413;1.547827494;23.87;1.02
0.002012444;0.247448138;-0.063522984;-0.143212688;0.247453847;0.424056573;166.0033201;12.53265776;1.545787717;23.87;1.04
0.002012444;0.247448138;-0.063522984;-0.143212688;0.247453847;0.424056573;166.0033201;12.53265776;1.545787717;23.87;1.04
-5.99E-05;0.249422773;-0.147176459;0.009458764;0.249420286;0.434953779;164.0032801;12.54033013;1.555392488;23.87;1.04
-5.99E-05;0.249422773;-0.147176459;0.009458764;0.249420286;0.434953779;164.0032801;12.54033013;1.555392488;23.87;1.04
0.001420117;0.224280882;-0.182230378;-0.324725926;0.224283135;0.400162873;164.0032801;12.40309365;1.548827907;23.87;1.01
0.001420117;0.224280882;-0.182230378;-0.324725926;0.224283135;0.400162873;164.0032801;12.40309365;1.548827907;23.87;1.01
0.000230266;0.234208478;-0.210652794;-0.218948589;0.234206249;0.406105024;166.0033201;12.46191473;1.546664973;23.87;1.01
0.000230266;0.234208478;-0.210652794;-0.218948589;0.234206249;0.406105024;166.0033201;12.46191473;1.546664973;23.87;1.01
-0.000436291;0.23768708;-0.176295555;-0.064449953;0.237685103;0.425907523;166.0033201;12.47447943;1.548690601;23.87;1.01
-0.000436291;0.23768708;-0.176295555;-0.064449953;0.237685103;0.425907523;166.0033201;12.47447943;1.548690601;23.87;1.01
0.001301631;0.240213797;-0.215877081;0.034139623;0.240214922;0.423537816;166.0033201;12.48703034;1.566054582;23.87;1.01
0.001301631;0.240213797;-0.215877081;0.034139623;0.240214922;0.423537816;166.0033201;12.48703034;1.566054582;23.87;1.01
0.003446677;0.238689987;-0.145126342;-0.216368062;0.238712484;0.448824999;166.0033201;12.48576351;1.566230219;23.87;1.02
0.003446677;0.238689987;-0.145126342;-0.216368062;0.238712484;0.448824999;166.0033201;12.48576351;1.566230219;23.87;1.02
-0.002363253;0.248993455;-0.237165967;-0.143861134;0.24900218;0.435541616;166.0033201;12.53831425;1.545836595;23.87;1.02
-0.002363253;0.248993455;-0.237165967;-0.143861134;0.24900218;0.435541616;166.0033201;12.53831425;1.545836595;23.87;1.02
0.00240623;0.242046934;-0.310903484;-0.182335794;0.242056474;0.426985698;166.0033201;12.49568822;1.557238051;23.87;1.03
0.00240623;0.242046934;-0.310903484;-0.182335794;0.242056474;0.426985698;166.0033201;12.49568822;1.557238051;23.87;1.03
0.001978104;0.247794163;-0.328063966;0.155549877;0.24779958;0.443918406;166.0033201;12.52590122;1.54327555;23.87;1.03
0.001978104;0.247794163;-0.328063966;0.155549877;0.24779958;0.443918406;166.0033201;12.52590122;1.54327555;23.87;1.03
0.001284767;0.262652289;-0.180631074;-0.010926272;0.262652804;0.450871883;164.0032801;12.60868823;1.538784702;23.87;1.02
0.001284767;0.262652289;-0.180631074;-0.010926272;0.262652804;0.450871883;164.0032801;12.60868823;1.538784702;23.87;1.02
-0.00110467;0.243429763;-0.278722591;-0.088817786;0.243429835;0.439499935;164.0032801;12.50040451;1.549858584;23.87;1.02
-0.00110467;0.243429763;-0.278722591;-0.088817786;0.243429835;0.439499935;164.0032801;12.50040451;1.549858584;23.87;1.02
0.001880496;0.233863267;-0.15223255;-0.200439361;0.233868489;0.412779893;166.0033201;12.46353077;1.557565637;23.87;1.02
0.001880496;0.233863267;-0.15223255;-0.200439361;0.233868489;0.412779893;166.0033201;12.46353077;1.557565637;23.87;1.02
0.001105955;0.248796222;-0.186661572;0.256886259;0.248796192;0.448628158;166.0033201;12.53180027;1.566264963;23.87;1.02
0.001105955;0.248796222;-0.186661572;0.256886259;0.248796192;0.448628158;166.0033201;12.53180027;1.566264963;23.87;1.02
-0.001120618;0.241060177;-0.060031634;-0.08595135;0.241060371;0.42614843;166.0033201;12.50359349;1.565988861;23.87;1.02
-0.001120618;0.241060177;-0.060031634;-0.08595135;0.241060371;0.42614843;166.0033201;12.50359349;1.565988861;23.87;1.02
0.00286137;0.253466144;-0.213655929;-0.180129539;0.25347976;0.441841843;164.0032801;12.56349075;1.541234591;23.87;1.02
0.00286137;0.253466144;-0.213655929;-0.180129539;0.25347976;0.441841843;164.0032801;12.56349075;1.541234591;23.87;1.02
-0.000777278;0.236414505;-0.117949751;-0.227487775;0.236413418;0.430422443;164.0032801;12.47638065;1.538544648;23.87;1.02
-0.000777278;0.236414505;-0.117949751;-0.227487775;0.236413418;0.430422443;164.0032801;12.47638065;1.538544648;23.87;1.02
0.000429665;0.258773238;-0.087991098;-0.304771031;0.258771007;0.449874131;164.0032801;12.59614559;1.546953818;23.87;1.02
0.000429665;0.258773238;-0.087991098;-0.304771031;0.258771007;0.449874131;164.0032801;12.59614559;1.546953818;23.87;1.02
0.003163129;0.695908392;-0.28927985;-0.907559235;0.695908621;0.92156182;6.000120002;12.89840956;1.22216046;24.06;0.56
0.003163129;0.695908392;-0.28927985;-0.907559235;0.695908621;0.92156182;6.000120002;12.89840956;1.22216046;24.06;0.56
-0.018104327;0.543275799;0.293372647;-0.356733398;0.543571944;0.777522587;6.000120002;13.21280022;1.231867439;24.06;0.56
-0.018104327;0.543275799;0.293372647;-0.356733398;0.543571944;0.777522587;6.000120002;13.21280022;1.231867439;24.06;0.56
0.034009413;0.519985659;0.024097292;-0.317547056;0.521091468;0.721184964;6.000120002;13.32019186;1.269543034;24.06;0.56
0.034009413;0.519985659;0.024097292;-0.317547056;0.521091468;0.721184964;6.000120002;13.32019186;1.269543034;24.06;0.56
0.005567868;0.678905317;-0.057723154;-0.628577821;0.67892136;0.78621541;6.000120002;12.57834049;1.199854268;24.06;0.56
0.005567868;0.678905317;-0.057723154;-0.628577821;0.67892136;0.78621541;6.000120002;12.57834049;1.199854268;24.06;0.56
0.013508009;0.528428583;0.15956625;-0.083737486;0.528595922;0.839313757;30.00060001;13.21557868;1.233369825;24.06;0.56
0.013508009;0.528428583;0.15956625;-0.083737486;0.528595922;0.839313757;30.00060001;13.21557868;1.233369825;24.06;0.56
-0.01321457;0.502711046;-0.085155101;-0.383302301;0.502879673;0.760627789;8.000160003;13.34857388;1.217446194;24.06;0.56
-0.01321457;0.502711046;-0.085155101;-0.383302301;0.502879673;0.760627789;8.000160003;13.34857388;1.217446194;24.06;0.56
-0.001254969;0.621359835;0.062181498;-0.846026752;0.621354889;0.874088466;8.000160003;13.32359717;1.20573312;24.06;0.56
-0.001254969;0.621359835;0.062181498;-0.846026752;0.621354889;0.874088466;8.000160003;13.32359717;1.20573312;24.06;0.56
0.013581806;0.535236305;-0.035591921;-0.549958571;0.535403248;0.676039522;8.000160003;13.36357314;1.237536012;24.06;0.56
0.013581806;0.535236305;-0.035591921;-0.549958571;0.535403248;0.676039522;8.000160003;13.36357314;1.237536012;24.06;0.56
-0.018273999;0.638267288;-0.068405297;-0.761030674;0.638522452;0.866396505;30.00060001;13.25801907;1.204802231;24.06;0.56
-0.018273999;0.638267288;-0.068405297;-0.761030674;0.638522452;0.866396505;30.00060001;13.25801907;1.204802231;24.06;0.56
0.023984189;0.541421975;-0.152286655;-0.4036039;0.541947537;0.813498121;6.000120002;13.16381118;1.203459561;24.06;0.56
0.023984189;0.541421975;-0.152286655;-0.4036039;0.541947537;0.813498121;6.000120002;13.16381118;1.203459561;24.06;0.56
-0.014799066;0.517026692;0.138560371;-0.360337514;0.51723328;0.840067485;34.00068001;13.2905185;1.236963558;24.07;0.55
-0.014799066;0.517026692;0.138560371;-0.360337514;0.51723328;0.840067485;34.00068001;13.2905185;1.236963558;24.07;0.55
0.018110177;0.394150874;-0.037811625;-0.104189766;0.394562774;0.765312519;6.000120002;13.08100534;1.225916239;24.07;0.55
0.018110177;0.394150874;-0.037811625;-0.104189766;0.394562774;0.765312519;6.000120002;13.08100534;1.225916239;24.07;0.55
0.007376462;0.496439924;-0.082747681;-0.298916939;0.496489759;0.72985425;6.000120002;13.28272556;1.188181399;24.07;0.57
0.007376462;0.496439924;-0.082747681;-0.298916939;0.496489759;0.72985425;6.000120002;13.28272556;1.188181399;24.07;0.57
0.000772486;0.402840597;0.172907396;-0.12017167;0.402837309;0.724975736;32.00064001;13.12495032;1.223362322;24.07;0.57
0.000772486;0.402840597;0.172907396;-0.12017167;0.402837309;0.724975736;32.00064001;13.12495032;1.223362322;24.07;0.57
0.010728346;0.598110547;-0.15534676;-0.666879142;0.598200777;0.869172075;6.000120002;13.22062657;1.213343429;24.07;0.56
0.010728346;0.598110547;-0.15534676;-0.666879142;0.598200777;0.869172075;6.000120002;13.22062657;1.213343429;24.07;0.56
-0.03362546;0.537942778;-0.030454187;-0.218296707;0.538987306;0.719999798;8.000160003;13.17188815;1.226362757;24.07;0.56
-0.03362546;0.537942778;-0.030454187;-0.218296707;0.538987306;0.719999798;8.000160003;13.17188815;1.226362757;24.07;0.56
0.010996153;0.506353261;-0.190217819;-0.511640135;0.506467583;0.750187328;6.000120002;13.32509305;1.261519639;24.07;0.54
0.010996153;0.506353261;-0.190217819;-0.511640135;0.506467583;0.750187328;6.000120002;13.32509305;1.261519639;24.07;0.54
0.006884082;0.432708989;-0.143612331;-0.099355619;0.432759419;0.779757066;30.00060001;13.19849965;1.231099817;24.07;0.54
0.006884082;0.432708989;-0.143612331;-0.099355619;0.432759419;0.779757066;30.00060001;13.19849965;1.231099817;24.07;0.54
0.018194975;0.520373408;0.001900324;-0.628116407;0.520686206;0.808397684;32.00064001;13.42917141;1.209873777;24.07;0.54
0.018194975;0.520373408;0.001900324;-0.628116407;0.520686206;0.808397684;32.00064001;13.42917141;1.209873777;24.07;0.54
-0.00591152;0.4859421;0.042894545;-0.369457341;0.485973197;0.840245106;6.000120002;13.31534293;1.254610805;24.07;0.54
-0.00591152;0.4859421;0.042894545;-0.369457341;0.485973197;0.840245106;6.000120002;13.31534293;1.254610805;24.07;0.54
0.023277263;0.546882896;-0.158969913;-0.578905714;0.547372589;0.895852507;30.00060001;13.39126869;1.225136109;24.07;0.57
0.023277263;0.546882896;-0.158969913;-0.578905714;0.547372589;0.895852507;30.00060001;13.39126869;1.225136109;24.07;0.57
-0.033204599;0.487722131;-0.341712242;-0.16361638;0.488846258;0.777734102;6.000120002;13.20949222;1.236008859;24.07;0.57
-0.033204599;0.487722131;-0.341712242;-0.16361638;0.488846258;0.777734102;6.000120002;13.20949222;1.236008859;24.07;0.57
0.012206423;0.426570759;0.05685182;-0.535738296;0.426741104;0.722273292;8.000160003;13.1919444;1.238353438;24.08;0.56
0.012206423;0.426570759;0.05685182;-0.535738296;0.426741104;0.722273292;8.000160003;13.1919444;1.238353438;24.08;0.56
-0.009664753;0.501740914;0.157826177;-0.347291326;0.501828972;0.797310466;8.000160003;13.34024445;1.23127899;24.08;0.56
-0.009664753;0.501740914;0.157826177;-0.347291326;0.501828972;0.797310466;8.000160003;13.34024445;1.23127899;24.08;0.56
0.018706422;0.45008557;-0.306740475;-0.001503696;0.450469642;0.697221936;8.000160003;13.20795021;1.216599809;24.08;0.56
0.018706422;0.45008557;-0.306740475;-0.001503696;0.450469642;0.697221936;8.000160003;13.20795021;1.216599809;24.08;0.56
